"id","target","subassay","predictor","response","subpopulation","predicted"
"10","g7","C",196.7,2337,"sample",4266.14312698926
"10","s19","C",205.95,1851,"sample",4255.49068715702
"10","e5","D",181.75,1883,"sample",4283.35977298839
"10","g7","D",292.3,2187,"sample",4156.04872180418
"10","i9","D",234.6,2182,"sample",4222.49691405501
"10","a27","D",202.4,2017,"sample",4259.57892082237
"10","f32","D",432.7,2689,"sample",3994.36195937756
"10","u47","D",248,1965,"sample",4207.06527148722
"10","o15","E",412.5,2606,"sample",4017.62458474093
"10","s19","E",219.7,3033,"sample",4239.65597929829
"10","a27","E",292.65,3073,"sample",4155.64565651323
"10","m39","E",196.9,2623,"sample",4265.91280396586
"10","o41","E",270.9,2793,"sample",4180.69328530795
"10","q43","E",335.5,2706,"sample",4106.29894874984
"10","p16","F",285.6,3811,"sample",4163.76454308807
"10","v22","F",192.3,3690,"sample",4271.21023350405
"10","r44","F",422.1,3883,"sample",4006.56907961775
"10","y51","F",238,3964,"sample",4218.58142265721
"10","r18","G",257.15,2966,"sample",4196.52799316669
"10","y25","G",356.45,2647,"sample",4082.17261204871
"10","c29","G",296.5,3016,"sample",4151.21193831279
"10","k37","G",410.55,2748,"sample",4019.87023421908
"10","s45","G",196.8,2955,"sample",4266.02796547756
"10","x50","G",319.2,3013,"sample",4125.07027515691
"10","a53","G",277,3464,"sample",4173.66843309426
"10","e31","H",213.1,3347,"sample",4247.25663907048
"10","y51","H",281.9,3819,"sample",4168.02551902097
"10","h8","I",335.3,3533,"sample",4106.52927177324
"10","j10","I",237.8,3863,"sample",4218.81174568061
"10","t20","I",153.1,2707,"sample",4316.3535460904
"10","a27","I",345,3823,"sample",4095.35860513835
"10","d30","I",289.2,3486,"sample",4159.61872866688
"10","p42","I",312.25,3439,"sample",4133.07400022006
"10","x50","I",365.2,3318,"sample",4072.09597977497
"10","z26","J",229.6,3500,"sample",4228.25498964
"10","v48","J",265.8,4012,"sample",4186.56652240465
"10","e57","J",381.5,4263,"sample",4053.32465336789
"10","f6","K",262.85,4048,"sample",4189.96378699979
"10","l38","K",242.5,4868,"sample",4213.39915463072
"11","i9","A",153.8,4131,"sample",4315.5474155085
"11","m13","A",279.1,4368,"sample",4171.25004134856
"11","e31","A",262.4,4388,"sample",4190.48201380244
"11","m39","A",212.15,4595,"sample",4248.35067343163
"11","e57","A",352.4,4315,"sample",4086.83665327256
"11","y25","B",413.65,4359,"sample",4016.30022735639
"11","o15","C",330.4,3713,"sample",4112.17218584653
"11","s19","C",205.95,2888,"sample",4255.49068715702
"11","w23","C",257.5,3047,"sample",4196.12492787574
"11","g33","C",221,2493,"sample",4238.15887964619
"11","e5","D",181.75,2154,"sample",4283.35977298839
"11","g7","D",292.3,2998,"sample",4156.04872180418
"11","i9","D",234.6,2997,"sample",4222.49691405501
"11","f32","D",432.7,3733,"sample",3994.36195937756
"11","i35","D",368.5,3286,"sample",4068.29564988888
"11","z52","D",469.3,3219,"sample",3952.21284609541
"11","c55","D",355.8,3393,"sample",4082.92116187476
"11","m13","E",368.6,3740,"sample",4068.18048837718
"11","o15","E",412.5,4030,"sample",4017.62458474093
"11","a27","E",292.65,4370,"sample",4155.64565651323
"11","q43","E",335.5,4101,"sample",4106.29894874984
"11","b54","E",281.6,4380,"sample",4168.37100355607
"11","y51","F",238,6234,"sample",4218.58142265721
"11","d56","F",249.9,4097,"sample",4204.87720276493
"11","c29","G",296.5,3975,"sample",4151.21193831279
"11","l12","H",297.7,6876,"sample",4149.83000017239
"11","e31","H",213.1,5593,"sample",4247.25663907048
"11","h34","H",233.8,6341,"sample",4223.41820614861
"11","l38","H",260.8,5973,"sample",4192.32459798964
"11","y51","H",281.9,6624,"sample",4168.02551902097
"11","e57","H",352.4,6142,"sample",4086.83665327256
"11","t20","I",153.1,6436,"sample",4316.3535460904
"11","d30","I",289.2,8036,"sample",4159.61872866688
"11","x50","I",365.2,7475,"sample",4072.09597977497
"11","v48","J",265.8,8409,"sample",4186.56652240465
"11","f6","K",262.85,5075,"sample",4189.96378699979
"12","e5","A",251,4607,"sample",4203.61042613623
"12","a27","A",399.5,5928,"sample",4032.59558126192
"12","e57","A",352.4,5313,"sample",4086.83665327256
"12","r18","B",203.3,5199,"sample",4258.54246721707
"12","b28","B",245.4,4931,"sample",4210.05947079142
"12","n40","B",330.25,6042,"sample",4112.34492811408
"12","z52","B",372,5356,"sample",4064.26499697938
"12","k11","C",186.2,3230,"sample",4278.23508571774
"12","o15","C",330.4,4477,"sample",4112.17218584653
"12","s19","C",205.95,3445,"sample",4255.49068715702
"12","c29","C",237.9,3807,"sample",4218.69658416891
"12","w49","C",410.8,4025,"sample",4019.58233043983
"12","c55","C",319.2,4297,"sample",4125.07027515691
"12","n14","D",262.8,3616,"sample",4190.02136775564
"12","d30","D",304.3,4819,"sample",4142.2293404002
"12","f32","D",432.7,4646,"sample",3994.36195937756
"12","n40","D",384.7,3983,"sample",4049.6394849935
"12","u47","D",248,3087,"sample",4207.06527148722
"12","h8","E",212.01,3636,"sample",4248.51189954801
"12","o15","E",412.5,5152,"sample",4017.62458474093
"12","h34","E",228.7,4108,"sample",4229.2914432453
"12","o41","E",270.9,4662,"sample",4180.69328530795
"12","v48","E",455.9,5255,"sample",3967.64448866319
"12","k11","F",270.4,2545,"sample",4181.26909286645
"12","p16","F",285.6,2373,"sample",4163.76454308807
"12","v22","F",192.3,2894,"sample",4271.21023350405
"12","w49","F",403.83,1759,"sample",4027.60908780531
"12","l12","H",297.7,6485,"sample",4149.83000017239
"12","a27","H",194.3,5388,"sample",4268.90700327005
"12","h34","H",233.8,6084,"sample",4223.41820614861
"12","l38","H",260.8,5862,"sample",4192.32459798964
"12","y51","H",281.9,5798,"sample",4168.02551902097
"12","l12","I",261.95,7250,"sample",4191.00024060509
"12","t20","J",155.6,5371,"sample",4313.47450829791
"12","l38","K",242.5,12476,"sample",4213.39915463072
"13","e5","A",251,793,"sample",4203.61042613623
"13","i9","A",153.8,765,"sample",4315.5474155085
"13","m13","A",279.1,797,"sample",4171.25004134856
"13","r18","B",203.3,741,"sample",4258.54246721707
"13","y25","B",413.65,787,"sample",4016.30022735639
"13","f32","B",465.9,1010,"sample",3956.1283374932
"13","j36","B",496.2,930,"sample",3921.23439944814
"13","n40","B",330.25,1014,"sample",4112.34492811408
"13","z52","B",372,887,"sample",4064.26499697938
"13","s19","C",205.95,650,"sample",4255.49068715702
"13","c29","C",237.9,677,"sample",4218.69658416891
"13","s45","C",232.07,625,"sample",4225.41050030101
"13","g7","D",292.3,549,"sample",4156.04872180418
"13","i9","D",234.6,584,"sample",4222.49691405501
"13","n40","D",384.7,627,"sample",4049.6394849935
"13","z52","D",469.3,510,"sample",3952.21284609541
"13","o15","E",412.5,690,"sample",4017.62458474093
"13","h34","E",228.7,623,"sample",4229.2914432453
"13","m39","E",196.9,685,"sample",4265.91280396586
"13","q43","E",335.5,711,"sample",4106.29894874984
"13","b54","E",281.6,634,"sample",4168.37100355607
"13","d4","F",258.9,1354,"sample",4194.51266671194
"13","p16","F",285.6,1394,"sample",4163.76454308807
"13","g33","F",227.9,1553,"sample",4230.2127353389
"13","d56","F",249.9,1041,"sample",4204.87720276493
"13","r18","G",257.15,1071,"sample",4196.52799316669
"13","w23","G",238.5,883,"sample",4218.00561509871
"13","c29","G",296.5,803,"sample",4151.21193831279
"13","x50","G",319.2,983,"sample",4125.07027515691
"13","u21","H",245.5,806,"sample",4209.94430927972
"13","l38","H",260.8,717,"sample",4192.32459798964
"13","h8","I",335.3,1063,"sample",4106.52927177324
"13","j10","I",237.8,1145,"sample",4218.81174568061
"13","t20","I",153.1,720,"sample",4316.3535460904
"13","x24","I",324.75,711,"sample",4118.67881125757
"13","d30","I",289.2,766,"sample",4159.61872866688
"13","x50","I",365.2,923,"sample",4072.09597977497
"13","d56","I",373.8,881,"sample",4062.19208976878
"13","t46","J",278.7,1547,"sample",4171.71068739536
"13","v48","J",265.8,1670,"sample",4186.56652240465
"13","f6","K",262.85,1521,"sample",4189.96378699979
"13","z26","K",162.6,1053,"sample",4305.41320247892
"13","l38","K",242.5,1593,"sample",4213.39915463072
"14","q17","A",189.6,1638,"sample",4274.31959431995
"14","a27","A",399.5,2024,"sample",4032.59558126192
"14","m39","A",212.15,1981,"sample",4248.35067343163
"14","e57","A",352.4,1868,"sample",4086.83665327256
"14","n14","B",191.75,2343,"sample",4271.8436218184
"14","r18","B",203.3,2318,"sample",4258.54246721707
"14","v22","B",163.8,2233,"sample",4304.03126433852
"14","y25","B",413.65,2066,"sample",4016.30022735639
"14","k11","C",186.2,1372,"sample",4278.23508571774
"14","w23","C",257.5,1640,"sample",4196.12492787574
"14","c29","C",237.9,1778,"sample",4218.69658416891
"14","a53","C",421,1787,"sample",4007.83585624644
"14","c3","D",191.1,1162,"sample",4272.59217164445
"14","a27","D",202.4,1225,"sample",4259.57892082237
"14","f32","D",432.7,1692,"sample",3994.36195937756
"14","i35","D",368.5,1413,"sample",4068.29564988888
"14","z52","D",469.3,1388,"sample",3952.21284609541
"14","c55","D",355.8,1447,"sample",4082.92116187476
"14","s19","E",219.7,2146,"sample",4239.65597929829
"14","a27","E",292.65,1759,"sample",4155.64565651323
"14","h34","E",228.7,1902,"sample",4229.2914432453
"14","o41","E",270.9,1790,"sample",4180.69328530795
"14","b54","E",281.6,2007,"sample",4168.37100355607
"14","k11","F",270.4,2720,"sample",4181.26909286645
"14","p16","F",285.6,2815,"sample",4163.76454308807
"14","y51","F",238,2887,"sample",4218.58142265721
"14","x50","G",319.2,2506,"sample",4125.07027515691
"14","a53","G",277,2881,"sample",4173.66843309426
"14","l38","H",260.8,2144,"sample",4192.32459798964
"14","d4","I",169.15,3119,"sample",4297.87012346257
"14","h8","I",335.3,3294,"sample",4106.52927177324
"14","p16","I",203.4,3491,"sample",4258.42730570537
"14","t20","I",153.1,2672,"sample",4316.3535460904
"14","t20","J",155.6,2873,"sample",4313.47450829791
"14","b28","J",238.6,3540,"sample",4217.89045358701
"14","t46","J",278.7,3209,"sample",4171.71068739536
"14","v48","J",265.8,3247,"sample",4186.56652240465
"14","e57","J",381.5,3726,"sample",4053.32465336789
"14","c3","K",177.6,2537,"sample",4288.13897572393
"14","a53","K",277.06,2860,"sample",4173.59933618724
"15","q17","A",189.6,2733,"sample",4274.31959431995
"15","a27","A",399.5,3310,"sample",4032.59558126192
"15","e31","A",262.4,2943,"sample",4190.48201380244
"15","y51","A",237.9,3075,"sample",4218.69658416891
"15","f6","B",262.8,3573,"sample",4190.02136775564
"15","n40","B",330.25,3716,"sample",4112.34492811408
"15","r44","B",397.55,3524,"sample",4034.84123074006
"15","w23","C",257.5,2684,"sample",4196.12492787574
"15","k37","C",395.5,3383,"sample",4037.20204172991
"15","o41","C",247.8,2663,"sample",4207.29559451062
"15","s45","C",232.07,2348,"sample",4225.41050030101
"15","a53","C",421,3056,"sample",4007.83585624644
"15","c55","C",319.2,2968,"sample",4125.07027515691
"15","d30","D",304.3,2619,"sample",4142.2293404002
"15","n40","D",384.7,2191,"sample",4049.6394849935
"15","z52","D",469.3,2049,"sample",3952.21284609541
"15","c55","D",355.8,2089,"sample",4082.92116187476
"15","h8","E",212.01,3715,"sample",4248.51189954801
"15","h34","E",228.7,4127,"sample",4229.2914432453
"15","j36","E",397.9,4284,"sample",4034.43816544912
"15","m39","E",196.9,3718,"sample",4265.91280396586
"15","q43","E",335.5,4012,"sample",4106.29894874984
"15","x24","F",208.7,4516,"sample",4252.32374558527
"15","r44","F",422.1,4506,"sample",4006.56907961775
"15","w49","F",403.83,4573,"sample",4027.60908780531
"15","d56","F",249.9,3121,"sample",4204.87720276493
"15","r18","G",257.15,4868,"sample",4196.52799316669
"15","w23","G",238.5,4353,"sample",4218.00561509871
"15","x50","G",319.2,4175,"sample",4125.07027515691
"15","a53","G",277,4690,"sample",4173.66843309426
"15","l12","H",297.7,5138,"sample",4149.83000017239
"15","u21","H",245.5,4035,"sample",4209.94430927972
"15","a27","H",194.3,4261,"sample",4268.90700327005
"15","h34","H",233.8,4811,"sample",4223.41820614861
"15","p16","I",203.4,5682,"sample",4258.42730570537
"15","p42","I",312.25,5081,"sample",4133.07400022006
"15","t20","J",155.6,8830,"sample",4313.47450829791
"15","z26","J",229.6,8743,"sample",4228.25498964
"15","v48","J",265.8,9939,"sample",4186.56652240465
"15","x50","K",319.2,6277,"sample",4125.07027515691
"15","d56","K",249.9,4937,"sample",4204.87720276493
"16","q43","A",341.56,4098,"sample",4099.32016114082
"16","y51","A",237.9,3192,"sample",4218.69658416891
"16","r18","B",203.3,4254,"sample",4258.54246721707
"16","v22","B",163.8,4517,"sample",4304.03126433852
"16","f32","B",465.9,6370,"sample",3956.1283374932
"16","n40","B",330.25,5238,"sample",4112.34492811408
"16","z52","B",372,5274,"sample",4064.26499697938
"16","k11","C",186.2,2277,"sample",4278.23508571774
"16","o15","C",330.4,2954,"sample",4112.17218584653
"16","s45","C",232.07,2261,"sample",4225.41050030101
"16","w49","C",410.8,2748,"sample",4019.58233043983
"16","c55","C",319.2,2912,"sample",4125.07027515691
"16","e5","D",181.75,2139,"sample",4283.35977298839
"16","g7","D",292.3,2461,"sample",4156.04872180418
"16","n14","D",262.8,2659,"sample",4190.02136775564
"16","i35","D",368.5,2780,"sample",4068.29564988888
"16","n40","D",384.7,2930,"sample",4049.6394849935
"16","h8","E",212.01,3220,"sample",4248.51189954801
"16","m13","E",368.6,3529,"sample",4068.18048837718
"16","h34","E",228.7,3422,"sample",4229.2914432453
"16","q43","E",335.5,3668,"sample",4106.29894874984
"16","b54","E",281.6,4123,"sample",4168.37100355607
"16","p16","F",285.6,5815,"sample",4163.76454308807
"16","r44","F",422.1,6268,"sample",4006.56907961775
"16","y51","F",238,6155,"sample",4218.58142265721
"16","f6","G",216.3,4942,"sample",4243.57147069608
"16","j10","G",483.9,4852,"sample",3935.39926538722
"16","r18","G",257.15,5171,"sample",4196.52799316669
"16","y25","G",356.45,4009,"sample",4082.17261204871
"16","p42","G",333.5,5132,"sample",4108.60217898383
"16","l12","H",297.7,4735,"sample",4149.83000017239
"16","l38","H",260.8,4353,"sample",4192.32459798964
"16","x50","I",365.2,5604,"sample",4072.09597977497
"16","t20","J",155.6,4684,"sample",4313.47450829791
"16","z26","J",229.6,5142,"sample",4228.25498964
"16","v48","J",265.8,5791,"sample",4186.56652240465
"16","l38","K",242.5,7113,"sample",4213.39915463072
"16","x50","K",319.2,6013,"sample",4125.07027515691
"16","d56","K",249.9,5208,"sample",4204.87720276493
"17","u21","A",226.5,3397,"sample",4231.8249965027
"17","a27","A",399.5,3259,"sample",4032.59558126192
"17","q43","A",341.56,3875,"sample",4099.32016114082
"17","u47","A",216.9,3009,"sample",4242.88050162588
"17","n14","B",191.75,3060,"sample",4271.8436218184
"17","r18","B",203.3,3269,"sample",4258.54246721707
"17","v22","B",163.8,3269,"sample",4304.03126433852
"17","c29","C",237.9,3702,"sample",4218.69658416891
"17","c55","C",319.2,3431,"sample",4125.07027515691
"17","c3","D",191.1,1775,"sample",4272.59217164445
"17","z52","D",469.3,2140,"sample",3952.21284609541
"17","m13","E",368.6,3031,"sample",4068.18048837718
"17","o15","E",412.5,3286,"sample",4017.62458474093
"17","s19","E",219.7,3748,"sample",4239.65597929829
"17","q43","E",335.5,3380,"sample",4106.29894874984
"17","t46","E",254.4,3809,"sample",4199.69493473843
"17","v48","E",455.9,3090,"sample",3967.64448866319
"17","k11","F",270.4,3271,"sample",4181.26909286645
"17","p16","F",285.6,3436,"sample",4163.76454308807
"17","x24","F",208.7,3478,"sample",4252.32374558527
"17","g33","F",227.9,4036,"sample",4230.2127353389
"17","y51","F",238,3797,"sample",4218.58142265721
"17","f6","G",216.3,4786,"sample",4243.57147069608
"17","c29","G",296.5,4857,"sample",4151.21193831279
"17","u21","H",245.5,4621,"sample",4209.94430927972
"17","a27","H",194.3,5263,"sample",4268.90700327005
"17","e31","H",213.1,4989,"sample",4247.25663907048
"17","l38","H",260.8,5707,"sample",4192.32459798964
"17","e57","H",352.4,5008,"sample",4086.83665327256
"17","d4","I",169.15,3817,"sample",4297.87012346257
"17","l12","I",261.95,3548,"sample",4191.00024060509
"17","t20","I",153.1,3126,"sample",4316.3535460904
"17","a27","I",345,4131,"sample",4095.35860513835
"17","d56","I",373.8,3176,"sample",4062.19208976878
"17","b2","J",360.3,7671,"sample",4077.73889384827
"17","z26","J",229.6,5536,"sample",4228.25498964
"17","t46","J",278.7,5709,"sample",4171.71068739536
"17","f6","K",262.85,5883,"sample",4189.96378699979
"17","l38","K",242.5,7382,"sample",4213.39915463072
"18","q17","A",189.6,2532,"sample",4274.31959431995
"18","a27","A",399.5,2574,"sample",4032.59558126192
"18","e31","A",262.4,2749,"sample",4190.48201380244
"18","i35","A",380.25,2265,"sample",4054.76417226414
"18","m39","A",212.15,2841,"sample",4248.35067343163
"18","f6","B",262.8,3941,"sample",4190.02136775564
"18","z52","B",372,3523,"sample",4064.26499697938
"18","g7","C",196.7,2877,"sample",4266.14312698926
"18","k11","C",186.2,1937,"sample",4278.23508571774
"18","o15","C",330.4,2400,"sample",4112.17218584653
"18","k37","C",395.5,2590,"sample",4037.20204172991
"18","o41","C",247.8,2132,"sample",4207.29559451062
"18","w49","C",410.8,2151,"sample",4019.58233043983
"18","a53","C",421,2559,"sample",4007.83585624644
"18","e5","D",181.75,2053,"sample",4283.35977298839
"18","a27","D",202.4,2158,"sample",4259.57892082237
"18","c55","D",355.8,1864,"sample",4082.92116187476
"18","h8","E",212.01,1880,"sample",4248.51189954801
"18","m13","E",368.6,1706,"sample",4068.18048837718
"18","o41","E",270.9,2009,"sample",4180.69328530795
"18","b54","E",281.6,2175,"sample",4168.37100355607
"18","d4","F",258.9,3410,"sample",4194.51266671194
"18","v22","F",192.3,3634,"sample",4271.21023350405
"18","x24","F",208.7,3613,"sample",4252.32374558527
"18","g33","F",227.9,4478,"sample",4230.2127353389
"18","w49","F",403.83,3475,"sample",4027.60908780531
"18","f6","G",216.3,4959,"sample",4243.57147069608
"18","j10","G",483.9,3288,"sample",3935.39926538722
"18","r18","G",257.15,4649,"sample",4196.52799316669
"18","y25","G",356.45,3408,"sample",4082.17261204871
"18","c29","G",296.5,4524,"sample",4151.21193831279
"18","p42","G",333.5,4067,"sample",4108.60217898383
"18","e57","G",381.6,4248,"sample",4053.20949185619
"18","q17","H",175.95,3886,"sample",4290.03914066698
"18","h34","H",233.8,4516,"sample",4223.41820614861
"18","e57","H",352.4,3489,"sample",4086.83665327256
"18","d4","I",169.15,4549,"sample",4297.87012346257
"18","h8","I",335.3,4201,"sample",4106.52927177324
"18","l12","I",261.95,3695,"sample",4191.00024060509
"18","t20","I",153.1,3743,"sample",4316.3535460904
"18","d30","I",289.2,4183,"sample",4159.61872866688
"18","z26","J",229.6,6528,"sample",4228.25498964
"18","t46","J",278.7,5976,"sample",4171.71068739536
"18","z26","K",162.6,4801,"sample",4305.41320247892
"18","a53","K",277.06,4760,"sample",4173.59933618724
"19","i9","A",153.8,3968,"sample",4315.5474155085
"19","m13","A",279.1,3348,"sample",4171.25004134856
"19","u21","A",226.5,3809,"sample",4231.8249965027
"19","e31","A",262.4,3656,"sample",4190.48201380244
"19","i35","A",380.25,3598,"sample",4054.76417226414
"19","u47","A",216.9,3376,"sample",4242.88050162588
"19","f6","B",262.8,4642,"sample",4190.02136775564
"19","r18","B",203.3,4184,"sample",4258.54246721707
"19","v22","B",163.8,4083,"sample",4304.03126433852
"19","b28","B",245.4,4021,"sample",4210.05947079142
"19","f32","B",465.9,4983,"sample",3956.1283374932
"19","j36","B",496.2,4167,"sample",3921.23439944814
"19","n40","B",330.25,4566,"sample",4112.34492811408
"19","r44","B",397.55,4135,"sample",4034.84123074006
"19","b54","B",212.4,3907,"sample",4248.06276965238
"19","w23","C",257.5,3486,"sample",4196.12492787574
"19","g33","C",221,2774,"sample",4238.15887964619
"19","o41","C",247.8,3484,"sample",4207.29559451062
"19","a53","C",421,3803,"sample",4007.83585624644
"19","c55","C",319.2,3813,"sample",4125.07027515691
"19","c3","D",191.1,2308,"sample",4272.59217164445
"19","e5","D",181.75,2353,"sample",4283.35977298839
"19","i9","D",234.6,2603,"sample",4222.49691405501
"19","n14","D",262.8,2558,"sample",4190.02136775564
"19","i35","D",368.5,2732,"sample",4068.29564988888
"19","o15","E",412.5,3165,"sample",4017.62458474093
"19","j36","E",397.9,3355,"sample",4034.43816544912
"19","o41","E",270.9,3130,"sample",4180.69328530795
"19","t46","E",254.4,3414,"sample",4199.69493473843
"19","v48","E",455.9,3146,"sample",3967.64448866319
"19","d4","F",258.9,4804,"sample",4194.51266671194
"19","v22","F",192.3,5419,"sample",4271.21023350405
"19","x24","F",208.7,5327,"sample",4252.32374558527
"19","d56","F",249.9,3782,"sample",4204.87720276493
"19","f6","G",216.3,4658,"sample",4243.57147069608
"19","p42","G",333.5,4336,"sample",4108.60217898383
"19","l12","H",297.7,7583,"sample",4149.83000017239
"19","u21","H",245.5,6572,"sample",4209.94430927972
"19","l38","H",260.8,7195,"sample",4192.32459798964
"19","y51","H",281.9,7745,"sample",4168.02551902097
"19","j10","I",237.8,5875,"sample",4218.81174568061
"19","l12","I",261.95,4946,"sample",4191.00024060509
"19","t20","I",153.1,4615,"sample",4316.3535460904
"19","x24","I",324.75,4083,"sample",4118.67881125757
"19","a27","I",345,5969,"sample",4095.35860513835
"19","d30","I",289.2,5198,"sample",4159.61872866688
"19","b28","J",238.6,8311,"sample",4217.89045358701
"19","v48","J",265.8,7177,"sample",4186.56652240465
"19","a1","K",210.5,6356,"sample",4250.25083837468
"19","l38","K",242.5,7873,"sample",4213.39915463072
"20","m13","A",279.1,4175,"sample",4171.25004134856
"20","q17","A",189.6,3344,"sample",4274.31959431995
"20","a27","A",399.5,4742,"sample",4032.59558126192
"20","q43","A",341.56,5034,"sample",4099.32016114082
"20","u47","A",216.9,3863,"sample",4242.88050162588
"20","y25","B",413.65,4177,"sample",4016.30022735639
"20","j36","B",496.2,5335,"sample",3921.23439944814
"20","g7","C",196.7,2749,"sample",4266.14312698926
"20","k11","C",186.2,2062,"sample",4278.23508571774
"20","o15","C",330.4,2599,"sample",4112.17218584653
"20","s19","C",205.95,2180,"sample",4255.49068715702
"20","k37","C",395.5,2770,"sample",4037.20204172991
"20","w49","C",410.8,2181,"sample",4019.58233043983
"20","e5","D",181.75,2674,"sample",4283.35977298839
"20","g7","D",292.3,3580,"sample",4156.04872180418
"20","f32","D",432.7,5473,"sample",3994.36195937756
"20","u47","D",248,2950,"sample",4207.06527148722
"20","h8","E",212.01,3390,"sample",4248.51189954801
"20","m13","E",368.6,3941,"sample",4068.18048837718
"20","s19","E",219.7,4177,"sample",4239.65597929829
"20","h34","E",228.7,3756,"sample",4229.2914432453
"20","m39","E",196.9,3301,"sample",4265.91280396586
"20","q43","E",335.5,4460,"sample",4106.29894874984
"20","d4","F",258.9,5362,"sample",4194.51266671194
"20","x24","F",208.7,5347,"sample",4252.32374558527
"20","w49","F",403.83,6198,"sample",4027.60908780531
"20","y51","F",238,5869,"sample",4218.58142265721
"20","k37","G",410.55,5520,"sample",4019.87023421908
"20","p42","G",333.5,5953,"sample",4108.60217898383
"20","s45","G",196.8,5720,"sample",4266.02796547756
"20","e57","G",381.6,6484,"sample",4053.20949185619
"20","l12","H",297.7,7719,"sample",4149.83000017239
"20","q17","H",175.95,6627,"sample",4290.03914066698
"20","u21","H",245.5,6168,"sample",4209.94430927972
"20","a27","H",194.3,7001,"sample",4268.90700327005
"20","e31","H",213.1,7057,"sample",4247.25663907048
"20","e57","H",352.4,7161,"sample",4086.83665327256
"20","d4","I",169.15,5515,"sample",4297.87012346257
"20","p42","I",312.25,6167,"sample",4133.07400022006
"20","d56","I",373.8,5154,"sample",4062.19208976878
"20","t20","J",155.6,12214,"sample",4313.47450829791
"20","t46","J",278.7,10803,"sample",4171.71068739536
"20","f6","K",262.85,9107,"sample",4189.96378699979
"21","e5","A",251,3907,"sample",4203.61042613623
"21","i9","A",153.8,4553,"sample",4315.5474155085
"21","q43","A",341.56,5516,"sample",4099.32016114082
"21","y51","A",237.9,4627,"sample",4218.69658416891
"21","r18","B",203.3,3202,"sample",4258.54246721707
"21","j36","B",496.2,3815,"sample",3921.23439944814
"21","k11","C",186.2,1949,"sample",4278.23508571774
"21","s19","C",205.95,2196,"sample",4255.49068715702
"21","g33","C",221,2057,"sample",4238.15887964619
"21","k37","C",395.5,3132,"sample",4037.20204172991
"21","c55","C",319.2,2687,"sample",4125.07027515691
"21","a27","D",202.4,2673,"sample",4259.57892082237
"21","i35","D",368.5,2980,"sample",4068.29564988888
"21","n40","D",384.7,3234,"sample",4049.6394849935
"21","u47","D",248,2633,"sample",4207.06527148722
"21","a27","E",292.65,6000,"sample",4155.64565651323
"21","j36","E",397.9,5611,"sample",4034.43816544912
"21","o41","E",270.9,5292,"sample",4180.69328530795
"21","d4","F",258.9,5916,"sample",4194.51266671194
"21","x24","F",208.7,6262,"sample",4252.32374558527
"21","r44","F",422.1,6859,"sample",4006.56907961775
"21","y51","F",238,7363,"sample",4218.58142265721
"21","r18","G",257.15,4532,"sample",4196.52799316669
"21","p42","G",333.5,4500,"sample",4108.60217898383
"21","a53","G",277,4802,"sample",4173.66843309426
"21","h34","H",233.8,4369,"sample",4223.41820614861
"21","y51","H",281.9,4360,"sample",4168.02551902097
"21","j10","I",237.8,6970,"sample",4218.81174568061
"21","d30","I",289.2,6316,"sample",4159.61872866688
"21","x50","I",365.2,6206,"sample",4072.09597977497
"21","d56","I",373.8,4929,"sample",4062.19208976878
"21","f6","K",262.85,8520,"sample",4189.96378699979
"21","z26","K",162.6,8533,"sample",4305.41320247892
"21","l38","K",242.5,8929,"sample",4213.39915463072
"22","q17","A",189.6,3123,"sample",4274.31959431995
"22","a27","A",399.5,3145,"sample",4032.59558126192
"22","e31","A",262.4,3112,"sample",4190.48201380244
"22","i35","A",380.25,3044,"sample",4054.76417226414
"22","q43","A",341.56,3906,"sample",4099.32016114082
"22","u47","A",216.9,2962,"sample",4242.88050162588
"22","f6","B",262.8,4613,"sample",4190.02136775564
"22","n14","B",191.75,4247,"sample",4271.8436218184
"22","f32","B",465.9,4844,"sample",3956.1283374932
"22","n40","B",330.25,4727,"sample",4112.34492811408
"22","z52","B",372,4350,"sample",4064.26499697938
"22","b54","B",212.4,3824,"sample",4248.06276965238
"22","k11","C",186.2,2255,"sample",4278.23508571774
"22","s19","C",205.95,2449,"sample",4255.49068715702
"22","c29","C",237.9,2863,"sample",4218.69658416891
"22","g33","C",221,2462,"sample",4238.15887964619
"22","w49","C",410.8,3050,"sample",4019.58233043983
"22","c55","C",319.2,2847,"sample",4125.07027515691
"22","e5","D",181.75,2491,"sample",4283.35977298839
"22","d30","D",304.3,3680,"sample",4142.2293404002
"22","u47","D",248,2583,"sample",4207.06527148722
"22","z52","D",469.3,2974,"sample",3952.21284609541
"22","c55","D",355.8,3007,"sample",4082.92116187476
"22","h8","E",212.01,2802,"sample",4248.51189954801
"22","m13","E",368.6,2920,"sample",4068.18048837718
"22","o15","E",412.5,3114,"sample",4017.62458474093
"22","a27","E",292.65,3384,"sample",4155.64565651323
"22","q43","E",335.5,3030,"sample",4106.29894874984
"22","d4","F",258.9,4504,"sample",4194.51266671194
"22","k11","F",270.4,4985,"sample",4181.26909286645
"22","v22","F",192.3,5454,"sample",4271.21023350405
"22","g33","F",227.9,5727,"sample",4230.2127353389
"22","w49","F",403.83,5283,"sample",4027.60908780531
"22","s45","G",196.8,4208,"sample",4266.02796547756
"22","l12","H",297.7,3163,"sample",4149.83000017239
"22","u21","H",245.5,2613,"sample",4209.94430927972
"22","h8","I",335.3,3816,"sample",4106.52927177324
