"id","target","subpopulation","predictor","response","predicted"
"20","e57","A",352.4,4228,3509.37462773227
"20","f6","B",262.8,5059,3860.90279307459
"20","n14","B",191.75,4071,3791.52396987191
"20","r18","B",203.3,4331,3802.80230073737
"20","b28","B",245.4,4412,3843.91206086168
"20","f32","B",465.9,6049,4059.22565011137
"20","n40","B",330.25,5756,3926.76629237115
"20","b54","B",212.4,4103,3811.68825838894
"20","c29","C",237.9,2492,3041.60284321723
"20","g33","C",221,1887,3014.53220022177
"20","s45","C",232.07,1984,3032.26427229039
"20","a53","C",421,2330,3334.89483922128
"20","a27","D",202.4,3457,2545.3421057414
"20","i35","D",368.5,4776,2876.73566502793
"20","c55","D",355.8,4696,2851.39732545575
"20","a27","E",292.65,4730,4016.64131605076
"20","j36","E",397.9,4454,3926.25871743135
"20","b54","E",281.6,4605,4026.13041547826
"20","v22","F",192.3,5505,5527.35302008391
"20","r44","F",422.1,5944,5117.01460347675
"20","d56","F",249.9,4092,5424.50057101267
"20","j10","G",483.9,5457,4129.72305436704
"20","x50","G",319.2,5390,4638.9499659928
"20","a53","G",277,5916,4769.42583527396
"20","y51","H",281.9,7066,4991.72209661899
"20","l12","I",261.95,6111,5333.30275605133
"20","p16","I",203.4,6318,5480.68515644326
"20","x24","I",324.75,5290,5175.22223095119
"20","a27","I",345,7551,5124.24881322384
"20","x50","I",365.2,6211,5073.40125578717
"20","e57","J",381.5,13036,7356.983790517
"20","c3","K",177.6,8485,6090.13602151404
"20","l38","K",242.5,10695,6274.93543887957
"20","a53","K",277.06,8618,6373.34326421321
"20","d56","K",249.9,7945,6296.00655888735
"21","m13","A",279.1,4515,3440.86909249002
"21","u21","A",226.5,4758,3391.70959516748
"21","e31","A",262.4,4349,3425.26141938571
"21","m39","A",212.15,4760,3378.29821139222
"21","u47","A",216.9,4115,3382.73751961051
"21","f6","B",262.8,3493,3860.90279307459
"21","b28","B",245.4,3202,3843.91206086168
"21","f32","B",465.9,4262,4059.22565011137
"21","n40","B",330.25,3830,3926.76629237115
"21","b54","B",212.4,3100,3811.68825838894
"21","w23","C",257.5,2323,3072.99838183918
"21","w49","C",410.8,2432,3318.5563446323
"21","c3","D",191.1,2381,2522.7969689567
"21","f32","D",432.7,3495,3004.82396428257
"21","m13","E",368.6,4946,3951.41985889974
"21","o15","E",412.5,5451,3913.72108379863
"21","s19","E",219.7,5394,4079.28654711285
"21","h34","E",228.7,4947,4071.55786884611
"21","q43","E",335.5,5853,3979.84422008076
"21","t46","E",254.4,5782,4049.48819868441
"21","k11","F",270.4,6329,5387.89509868696
"21","p16","F",285.6,6758,5360.75348018205
"21","v22","F",192.3,6320,5527.35302008391
"21","d56","F",249.9,4700,5424.50057101267
"21","j10","G",483.9,4407,4129.72305436704
"21","y25","G",356.45,3775,4523.7787306676
"21","s45","G",196.8,4652,5017.39182381303
"21","x50","G",319.2,4225,4638.9499659928
"21","e57","G",381.6,5038,4446.01882279032
"21","q17","H",175.95,4152,4701.1617471834
"21","u21","H",245.5,3643,4891.89768208897
"21","l38","H",260.8,4064,4933.85684533923
"21","e57","H",352.4,4135,5185.06333904664
"21","d4","I",169.15,5887,5566.89945556237
"21","a27","I",345,7071,5124.24881322384
"21","p42","I",312.25,6206,5206.6873036224
"21","t20","J",155.6,6471,6070.88181399868
"21","z26","J",229.6,6441,6492.18126624461
"21","b28","J",238.6,6757,6543.42038881507
"21","v48","J",265.8,6700,6698.27640369465
"21","a1","K",210.5,7907,6183.81708208917
"21","c3","K",177.6,8453,6090.13602151404
"21","x50","K",319.2,7802,6493.33475031157
"21","a53","K",277.06,7733,6373.34326421321
"22","e5","A",251,2942,3414.60707966182
"22","m13","A",279.1,3170,3440.86909249002
"22","e57","A",352.4,2905,3509.37462773227
"22","r18","B",203.3,4285,3802.80230073737
"22","y25","B",413.65,3621,4008.20462952953
"22","b28","B",245.4,3930,3843.91206086168
"22","j36","B",496.2,4306,4088.81295965453
"22","r44","B",397.55,4141,3992.48331983828
"22","o15","C",330.4,2962,3189.7705637545
"22","w23","C",257.5,2483,3072.99838183918
"22","o41","C",247.8,2807,3057.46079384771
"22","a53","C",421,3136,3334.89483922128
"22","n14","D",262.8,2946,2665.84885457287
"22","f32","D",432.7,3594,3004.82396428257
"22","n40","D",384.7,3161,2909.05701156882
"22","h34","E",228.7,2881,4071.55786884611
"22","m39","E",196.9,2728,4098.8658653886
"22","b54","E",281.6,3281,4026.13041547826
"22","p16","F",285.6,5307,5360.75348018205
"22","x24","F",208.7,5172,5498.06864222335
"22","f6","G",216.3,4659,4957.10084156226
"22","j10","G",483.9,4204,4129.72305436704
"22","r18","G",257.15,4684,4830.79896336
"22","y25","G",356.45,3665,4523.7787306676
"22","c29","G",296.5,4153,4709.13485302318
"22","k37","G",410.55,3768,4356.50990298725
"22","a53","G",277,4566,4769.42583527396
"22","a27","H",194.3,2577,4751.485318794
"22","h34","H",233.8,3106,4859.81126313289
"22","y51","H",281.9,2993,4991.72209661899
"22","e57","H",352.4,2639,5185.06333904664
"22","j10","I",237.8,4590,5394.0932764521
"22","x24","I",324.75,3063,5175.22223095119
"22","x50","I",365.2,3900,5073.40125578717
"22","d56","I",373.8,3060,5051.75328578938
"22","b28","J",238.6,5364,6543.42038881507
"22","t46","J",278.7,4595,6771.71914604563
"22","f6","K",262.85,5426,6332.88101890097
"22","l38","K",242.5,6549,6274.93543887957
"22","x50","K",319.2,5279,6493.33475031157
"22","a53","K",277.06,5089,6373.34326421321
"23","a27","A",399.5,2731,3553.39387343364
"23","e31","A",262.4,2721,3425.26141938571
"23","m39","A",212.15,3059,3378.29821139222
"23","u47","A",216.9,2821,3382.73751961051
"23","e57","A",352.4,2740,3509.37462773227
"23","f32","B",465.9,5193,4059.22565011137
"23","n40","B",330.25,4695,3926.76629237115
"23","g7","C",196.7,3469,2975.60813958333
"23","s19","C",205.95,2825,2990.42491163706
"23","c29","C",237.9,3219,3041.60284321723
"23","g33","C",221,2268,3014.53220022177
"23","a53","C",421,3160,3334.89483922128
"23","d30","D",304.3,2902,2748.64736577329
"23","m13","E",368.6,2634,3951.41985889974
"23","o15","E",412.5,2860,3913.72108379863
"23","a27","E",292.65,2786,4016.64131605076
"23","h34","E",228.7,2789,4071.55786884611
"23","j36","E",397.9,2964,3926.25871743135
"23","o41","E",270.9,2823,4035.31895519538
"23","q43","E",335.5,2744,3979.84422008076
"23","b54","E",281.6,3232,4026.13041547826
"23","p16","F",285.6,4637,5360.75348018205
"23","w49","F",403.83,5065,5149.63811466654
"23","f6","G",216.3,5124,4957.10084156226
"23","y25","G",356.45,4091,4523.7787306676
"23","l12","H",297.7,4413,5035.05247435455
"23","q17","H",175.95,3970,4701.1617471834
"23","a27","H",194.3,3123,4751.485318794
"23","e57","H",352.4,4147,5185.06333904664
"23","t20","I",153.1,4931,5607.3006088722
"23","d30","I",289.2,5527,5264.7088976281
"23","d56","I",373.8,4041,5051.75328578938
"23","a1","K",210.5,6827,6183.81708208917
"23","z26","K",162.6,7045,6047.42429176854
"24","a27","A",399.5,4202,3553.39387343364
"24","y51","A",237.9,4854,3402.36393489137
"24","y25","B",413.65,3832,4008.20462952953
"24","b54","B",212.4,3912,3811.68825838894
"24","k11","C",186.2,6498,2958.78910103586
"24","s19","C",205.95,7116,2990.42491163706
"24","g33","C",221,5904,3014.53220022177
"24","w49","C",410.8,7101,3318.5563446323
"24","c55","C",319.2,7606,3171.83025597053
"24","g7","D",292.3,3552,2724.70562759486
"24","f32","D",432.7,4001,3004.82396428257
"24","c55","D",355.8,3312,2851.39732545575
"24","h34","E",228.7,6594,4071.55786884611
"24","j36","E",397.9,7077,3926.25871743135
"24","k11","F",270.4,9203,5387.89509868696
"24","x24","F",208.7,9511,5498.06864222335
"24","g33","F",227.9,9860,5463.78449253294
"24","d56","F",249.9,6799,5424.50057101267
"24","f6","G",216.3,10866,4957.10084156226
"24","r18","G",257.15,9871,4830.79896336
"24","w23","G",238.5,8948,4888.46187715369
"24","c29","G",296.5,10064,4709.13485302318
"24","p42","G",333.5,10255,4594.7365790089
"24","a53","G",277,10391,4769.42583527396
"24","q17","H",175.95,8671,4701.1617471834
"24","a27","H",194.3,6524,4751.485318794
"24","h34","H",233.8,10168,4859.81126313289
"24","e57","H",352.4,9810,5185.06333904664
"24","x50","I",365.2,7634,5073.40125578717
"24","b2","J",360.3,11575,7236.28719068439
"24","t46","J",278.7,10207,6771.71914604563
"24","v48","J",265.8,11010,6698.27640369465
"24","a53","K",277.06,9573,6373.34326421321
"24","d56","K",249.9,8223,6296.00655888735
"25","e5","A",251,2025,3414.60707966182
"25","i35","A",380.25,2094,3535.40299275951
"25","r18","B",203.3,2496,3802.80230073737
"25","y25","B",413.65,2087,4008.20462952953
"25","f32","B",465.9,2858,4059.22565011137
"25","r44","B",397.55,2251,3992.48331983828
"25","g7","C",196.7,3685,2975.60813958333
"25","k11","C",186.2,2692,2958.78910103586
"25","o15","C",330.4,3244,3189.7705637545
"25","g33","C",221,2743,3014.53220022177
"25","e5","D",181.75,2140,2504.142364626
"25","a27","D",202.4,2305,2545.3421057414
"25","n40","D",384.7,2155,2909.05701156882
"25","h8","E",212.01,5469,4085.89027332077
"25","m13","E",368.6,4773,3951.41985889974
"25","q43","E",335.5,5306,3979.84422008076
"25","v48","E",455.9,4622,3876.45167971234
"25","b54","E",281.6,6132,4026.13041547826
"25","v22","F",192.3,7000,5527.35302008391
"25","g33","F",227.9,7617,5463.78449253294
"25","r44","F",422.1,5946,5117.01460347675
"25","w49","F",403.83,6380,5149.63811466654
"25","y51","F",238,6983,5445.74960128954
"25","j10","G",483.9,3279,4129.72305436704
"25","p42","G",333.5,3744,4594.7365790089
"25","s45","G",196.8,3958,5017.39182381303
"25","x50","G",319.2,3448,4638.9499659928
"25","u21","H",245.5,3593,4891.89768208897
"25","e31","H",213.1,3852,4803.04298344137
"25","h34","H",233.8,4243,4859.81126313289
"25","y51","H",281.9,4083,4991.72209661899
"25","h8","I",335.3,6105,5148.6657096167
"25","a27","I",345,6286,5124.24881322384
"25","d56","I",373.8,5253,5051.75328578938
"25","z26","J",229.6,6726,6492.18126624461
"25","x50","K",319.2,5061,6493.33475031157
"25","a53","K",277.06,4957,6373.34326421321
"26","i9","A",153.8,2285,3323.76481464753
"26","a27","A",399.5,2243,3553.39387343364
"26","q43","A",341.56,2579,3499.24365908253
"26","u47","A",216.9,2095,3382.73751961051
"26","y25","B",413.65,2325,4008.20462952953
"26","j36","B",496.2,2382,4088.81295965453
"26","r44","B",397.55,2292,3992.48331983828
"26","z52","B",372,2787,3967.53428489348
"26","k11","C",186.2,2687,2958.78910103586
"26","o15","C",330.4,2962,3189.7705637545
"26","s19","C",205.95,2724,2990.42491163706
"26","s45","C",232.07,2360,3032.26427229039
"26","w49","C",410.8,2821,3318.5563446323
"26","a53","C",421,3147,3334.89483922128
"26","a27","D",202.4,1870,2545.3421057414
"26","i35","D",368.5,1981,2876.73566502793
"26","z52","D",469.3,1832,3077.84626572681
"26","m13","E",368.6,3707,3951.41985889974
"26","o41","E",270.9,3725,4035.31895519538
"26","b54","E",281.6,4369,4026.13041547826
"26","p16","F",285.6,4927,5360.75348018205
"26","r44","F",422.1,4624,5117.01460347675
"26","w49","F",403.83,4848,5149.63811466654
"26","y51","F",238,5281,5445.74960128954
"26","f6","G",216.3,5426,4957.10084156226
"26","k37","G",410.55,4310,4356.50990298725
"26","e57","G",381.6,4047,4446.01882279032
"26","u21","H",245.5,4109,4891.89768208897
"26","e31","H",213.1,5017,4803.04298344137
"26","h34","H",233.8,5661,4859.81126313289
"26","l38","H",260.8,5264,4933.85684533923
"26","h8","I",335.3,4730,5148.6657096167
"26","l12","I",261.95,4462,5333.30275605133
"26","t20","I",153.1,5465,5607.3006088722
"26","x24","I",324.75,4008,5175.22223095119
"26","d30","I",289.2,4974,5264.7088976281
"26","p42","I",312.25,5193,5206.6873036224
"26","d56","I",373.8,4276,5051.75328578938
"26","z26","J",229.6,5725,6492.18126624461
"26","t46","J",278.7,5310,6771.71914604563
"26","v48","J",265.8,5645,6698.27640369465
"26","e57","J",381.5,5447,7356.983790517
"26","s19","K",205.8,5804,6170.43407343558
"27","i9","A",153.8,3109,3323.76481464753
"27","m13","A",279.1,3145,3440.86909249002
"27","u21","A",226.5,3356,3391.70959516748
"27","m39","A",212.15,3173,3378.29821139222
"27","q43","A",341.56,3768,3499.24365908253
"27","v22","B",163.8,2868,3764.23138565636
"27","f32","B",465.9,3772,4059.22565011137
"27","j36","B",496.2,3028,4088.81295965453
"27","n40","B",330.25,3443,3926.76629237115
"27","z52","B",372,3453,3967.53428489348
"27","g7","C",196.7,4210,2975.60813958333
"27","k11","C",186.2,2952,2958.78910103586
"27","w23","C",257.5,3526,3072.99838183918
"27","c29","C",237.9,3952,3041.60284321723
"27","g33","C",221,2991,3014.53220022177
"27","g7","D",292.3,2427,2724.70562759486
"27","c55","D",355.8,2662,2851.39732545575
"27","o15","E",412.5,4132,3913.72108379863
"27","s19","E",219.7,4558,4079.28654711285
"27","j36","E",397.9,4494,3926.25871743135
"27","q43","E",335.5,4074,3979.84422008076
"27","t46","E",254.4,4484,4049.48819868441
"27","d4","F",258.9,5590,5408.42987584528
"27","v22","F",192.3,6377,5527.35302008391
"27","r44","F",422.1,6086,5117.01460347675
"27","y51","F",238,6014,5445.74960128954
"27","j10","G",483.9,4113,4129.72305436704
"27","r18","G",257.15,5348,4830.79896336
"27","w23","G",238.5,4751,4888.46187715369
"27","c29","G",296.5,5514,4709.13485302318
"27","l12","H",297.7,5941,5035.05247435455
"27","u21","H",245.5,5392,4891.89768208897
"27","a27","H",194.3,5882,4751.485318794
"27","e31","H",213.1,5931,4803.04298344137
"27","e57","H",352.4,5580,5185.06333904664
"27","d4","I",169.15,7019,5566.89945556237
"27","h8","I",335.3,6067,5148.6657096167
"27","l12","I",261.95,5830,5333.30275605133
"27","t20","I",153.1,5663,5607.3006088722
"27","a27","I",345,6096,5124.24881322384
"27","b2","J",360.3,6622,7236.28719068439
"27","t20","J",155.6,5620,6070.88181399868
"27","t46","J",278.7,4897,6771.71914604563
"27","v48","J",265.8,5786,6698.27640369465
"27","z26","K",162.6,4168,6047.42429176854
"27","d56","K",249.9,4155,6296.00655888735
"28","i9","A",153.8,3934,3323.76481464753
"28","y51","A",237.9,4429,3402.36393489137
"28","e57","A",352.4,4484,3509.37462773227
"28","r18","B",203.3,6054,3802.80230073737
"28","r44","B",397.55,6219,3992.48331983828
"28","b54","B",212.4,5788,3811.68825838894
"28","g7","C",196.7,5516,2975.60813958333
"28","o15","C",330.4,5203,3189.7705637545
"28","w23","C",257.5,4454,3072.99838183918
"28","g33","C",221,3507,3014.53220022177
"28","o41","C",247.8,4657,3057.46079384771
"28","e5","D",181.75,1786,2504.142364626
"28","a27","D",202.4,2203,2545.3421057414
"28","f32","D",432.7,3205,3004.82396428257
"28","i35","D",368.5,2695,2876.73566502793
"28","n40","D",384.7,2639,2909.05701156882
"28","u47","D",248,1888,2636.32071081946
"28","h8","E",212.01,5655,4085.89027332077
"28","m13","E",368.6,6504,3951.41985889974
"28","s19","E",219.7,6883,4079.28654711285
"28","m39","E",196.9,5372,4098.8658653886
"28","k11","F",270.4,7070,5387.89509868696
"28","w49","F",403.83,8257,5149.63811466654
"28","y51","F",238,7099,5445.74960128954
"28","j10","G",483.9,6809,4129.72305436704
"28","w23","G",238.5,5949,4888.46187715369
"28","y25","G",356.45,5953,4523.7787306676
"28","k37","G",410.55,6629,4356.50990298725
"28","a53","G",277,6725,4769.42583527396
"28","e57","G",381.6,7915,4446.01882279032
"28","l12","H",297.7,8399,5035.05247435455
"28","l38","H",260.8,7205,4933.85684533923
"28","y51","H",281.9,7757,4991.72209661899
"28","h8","I",335.3,8779,5148.6657096167
"28","j10","I",237.8,8403,5394.0932764521
"28","l12","I",261.95,7541,5333.30275605133
"28","d30","I",289.2,7912,5264.7088976281
"28","b2","J",360.3,7548,7236.28719068439
"28","z26","J",229.6,5946,6492.18126624461
"28","t46","J",278.7,5316,6771.71914604563
"28","v48","J",265.8,5886,6698.27640369465
"28","a1","K",210.5,8141,6183.81708208917
"28","z26","K",162.6,8535,6047.42429176854
"29","e5","A",251,2237,3414.60707966182
"29","i9","A",153.8,2475,3323.76481464753
"29","m13","A",279.1,2648,3440.86909249002
"29","a27","A",399.5,3084,3553.39387343364
"29","f6","B",262.8,4258,3860.90279307459
"29","r18","B",203.3,3725,3802.80230073737
"29","v22","B",163.8,3715,3764.23138565636
"29","y25","B",413.65,3732,4008.20462952953
"29","b28","B",245.4,3991,3843.91206086168
"29","j36","B",496.2,4458,4088.81295965453
"29","r44","B",397.55,4269,3992.48331983828
"29","b54","B",212.4,3980,3811.68825838894
"29","g7","C",196.7,2938,2975.60813958333
"29","s19","C",205.95,2323,2990.42491163706
"29","w23","C",257.5,2415,3072.99838183918
"29","k37","C",395.5,2930,3294.04860274884
"29","s45","C",232.07,2174,3032.26427229039
"29","w49","C",410.8,2567,3318.5563446323
"29","c3","D",191.1,1956,2522.7969689567
"29","n14","D",262.8,2408,2665.84885457287
"29","f32","D",432.7,3179,3004.82396428257
"29","u47","D",248,2001,2636.32071081946
"29","z52","D",469.3,2647,3077.84626572681
"29","h8","E",212.01,3406,4085.89027332077
"29","a27","E",292.65,4350,4016.64131605076
"29","d4","F",258.9,6428,5408.42987584528
"29","j10","G",483.9,5351,4129.72305436704
"29","k37","G",410.55,4881,4356.50990298725
"29","p42","G",333.5,5454,4594.7365790089
"29","a53","G",277,5735,4769.42583527396
"29","q17","H",175.95,4131,4701.1617471834
"29","e31","H",213.1,3934,4803.04298344137
"29","l38","H",260.8,4204,4933.85684533923
"29","y51","H",281.9,4834,4991.72209661899
"29","d4","I",169.15,5487,5566.89945556237
"29","h8","I",335.3,6119,5148.6657096167
"29","j10","I",237.8,6338,5394.0932764521
"29","x24","I",324.75,4802,5175.22223095119
"29","p42","I",312.25,5684,5206.6873036224
"29","d56","I",373.8,4422,5051.75328578938
"29","b2","J",360.3,8765,7236.28719068439
"29","z26","J",229.6,6552,6492.18126624461
"29","t46","J",278.7,6509,6771.71914604563
"29","a1","K",210.5,7260,6183.81708208917
"29","s19","K",205.8,7443,6170.43407343558
"29","l38","K",242.5,9387,6274.93543887957
"29","d56","K",249.9,6545,6296.00655888735
"30","i9","A",153.8,2442,3323.76481464753
"30","q17","A",189.6,2359,3357.22317974539
"30","a27","A",399.5,3358,3553.39387343364
"30","e57","A",352.4,2785,3509.37462773227
"30","n14","B",191.75,3781,3791.52396987191
"30","v22","B",163.8,3939,3764.23138565636
"30","b28","B",245.4,3819,3843.91206086168
"30","j36","B",496.2,4335,4088.81295965453
"30","r44","B",397.55,4529,3992.48331983828
"30","o15","C",330.4,3688,3189.7705637545
"30","w49","C",410.8,3463,3318.5563446323
"30","a53","C",421,3500,3334.89483922128
"30","e5","D",181.75,1869,2504.142364626
"30","n14","D",262.8,2120,2665.84885457287
"30","d30","D",304.3,3030,2748.64736577329
"30","u47","D",248,2034,2636.32071081946
"30","m13","E",368.6,4734,3951.41985889974
"30","h34","E",228.7,4504,4071.55786884611
"30","m39","E",196.9,4353,4098.8658653886
"30","v48","E",455.9,4901,3876.45167971234
"30","k11","F",270.4,7318,5387.89509868696
"30","v22","F",192.3,7976,5527.35302008391
"30","x24","F",208.7,7328,5498.06864222335
"30","g33","F",227.9,8909,5463.78449253294
"30","r44","F",422.1,8100,5117.01460347675
"30","r18","G",257.15,6473,4830.79896336
"30","c29","G",296.5,5977,4709.13485302318
"30","k37","G",410.55,5571,4356.50990298725
"30","s45","G",196.8,6008,5017.39182381303
"30","e57","G",381.6,6641,4446.01882279032
"30","d4","I",169.15,7413,5566.89945556237
"30","t20","I",153.1,6059,5607.3006088722
"30","x24","I",324.75,4970,5175.22223095119
"30","v48","J",265.8,6496,6698.27640369465
"30","a1","K",210.5,6549,6183.81708208917
"30","f6","K",262.85,7318,6332.88101890097
"30","z26","K",162.6,6520,6047.42429176854
"31","q17","A",189.6,2691,3357.22317974539
"31","u21","A",226.5,3316,3391.70959516748
"31","a27","A",399.5,3288,3553.39387343364
"31","f6","B",262.8,4452,3860.90279307459
"31","v22","B",163.8,4384,3764.23138565636
"31","b28","B",245.4,4044,3843.91206086168
"31","z52","B",372,4503,3967.53428489348
"31","g7","C",196.7,2715,2975.60813958333
"31","k11","C",186.2,1904,2958.78910103586
"31","o15","C",330.4,2855,3189.7705637545
"31","o41","C",247.8,2337,3057.46079384771
"31","c55","C",319.2,2740,3171.83025597053
"31","g7","D",292.3,2658,2724.70562759486
"31","i9","D",234.6,2747,2609.58576985354
"31","n40","D",384.7,3138,2909.05701156882
"31","s19","E",219.7,5019,4079.28654711285
"31","j36","E",397.9,5287,3926.25871743135
"31","m39","E",196.9,4086,4098.8658653886
"31","v48","E",455.9,4845,3876.45167971234
"31","d4","F",258.9,5254,5408.42987584528
"31","v22","F",192.3,6451,5527.35302008391
"31","f6","G",216.3,5250,4957.10084156226
"31","w23","G",238.5,5027,4888.46187715369
"31","y25","G",356.45,4199,4523.7787306676
"31","a53","G",277,5811,4769.42583527396
"31","l12","H",297.7,6407,5035.05247435455
"31","q17","H",175.95,5904,4701.1617471834
"31","h8","I",335.3,4540,5148.6657096167
"31","p16","I",203.4,4917,5480.68515644326
"31","x24","I",324.75,3601,5175.22223095119
"31","p42","I",312.25,4827,5206.6873036224
"31","d56","I",373.8,3533,5051.75328578938
"31","t46","J",278.7,7295,6771.71914604563
"31","v48","J",265.8,7489,6698.27640369465
"31","z26","K",162.6,6458,6047.42429176854
"control","u21","A",226.5,14421,3391.70959516748
"control","a27","A",399.5,12413,3553.39387343364
"control","q43","A",341.56,12440,3499.24365908253
"control","y51","A",237.9,13244,3402.36393489137
"control","r18","B",203.3,7667,3802.80230073737
"control","y25","B",413.65,9847,4008.20462952953
"control","f32","B",465.9,10015,4059.22565011137
"control","g7","C",196.7,13780,2975.60813958333
"control","c29","C",237.9,10268,3041.60284321723
"control","g33","C",221,7260,3014.53220022177
"control","k37","C",395.5,9149,3294.04860274884
"control","s45","C",232.07,8400,3032.26427229039
"control","a53","C",421,7502,3334.89483922128
"control","c55","C",319.2,10776,3171.83025597053
"control","c3","D",191.1,11589,2522.7969689567
"control","e5","D",181.75,10998,2504.142364626
"control","i9","D",234.6,11593,2609.58576985354
"control","z52","D",469.3,9033,3077.84626572681
"control","m13","E",368.6,8782,3951.41985889974
"control","s19","E",219.7,8439,4079.28654711285
"control","h34","E",228.7,12820,4071.55786884611
"control","o41","E",270.9,13326,4035.31895519538
"control","d4","F",258.9,9107,5408.42987584528
"control","w49","F",403.83,4474,5149.63811466654
"control","y51","F",238,13735,5445.74960128954
"control","j10","G",483.9,6503,4129.72305436704
"control","c29","G",296.5,11868,4709.13485302318
"control","k37","G",410.55,8375,4356.50990298725
"control","p42","G",333.5,10836,4594.7365790089
"control","e57","G",381.6,11615,4446.01882279032
"control","q17","H",175.95,7145,4701.1617471834
"control","u21","H",245.5,10489,4891.89768208897
"control","h34","H",233.8,12531,4859.81126313289
"control","e57","H",352.4,9233,5185.06333904664
"control","x24","I",324.75,13384,5175.22223095119
"control","x50","I",365.2,10798,5073.40125578717
"control","b2","J",360.3,18445,7236.28719068439
"control","z26","J",229.6,15917,6492.18126624461
"control","t46","J",278.7,13679,6771.71914604563
"control","e57","J",381.5,13520,7356.983790517
"control","a1","K",210.5,14658,6183.81708208917
"control","f6","K",262.85,12950,6332.88101890097
"control","a53","K",277.06,12013,6373.34326421321
"26","h8","E",212.01,3768,4085.89027332077
"26","s19","E",219.7,4334,4079.28654711285
"26","h34","E",228.7,4102,4071.55786884611
"26","m39","E",196.9,3807,4098.8658653886
"26","t46","E",254.4,4122,4049.48819868441
"26","v48","E",455.9,3541,3876.45167971234
"26","d4","F",258.9,4795,5408.42987584528
"26","g33","F",227.9,5849,5463.78449253294
"26","d56","F",249.9,3910,5424.50057101267
"26","r18","G",257.15,4706,4830.79896336
"26","c29","G",296.5,4642,4709.13485302318
"26","s45","G",196.8,4358,5017.39182381303
"26","a53","G",277,4697,4769.42583527396
"26","l12","H",297.7,5219,5035.05247435455
"26","y51","H",281.9,5726,4991.72209661899
"26","e57","H",352.4,4340,5185.06333904664
"26","d4","I",169.15,5663,5566.89945556237
"26","j10","I",237.8,5610,5394.0932764521
"26","p16","I",203.4,5630,5480.68515644326
"26","a27","I",345,5520,5124.24881322384
"26","t20","J",155.6,6136,6070.88181399868
"26","c3","K",177.6,6108,6090.13602151404
"26","f6","K",262.85,6864,6332.88101890097
"26","z26","K",162.6,6391,6047.42429176854
"26","l38","K",242.5,7958,6274.93543887957
"26","x50","K",319.2,6249,6493.33475031157
"26","a53","K",277.06,6051,6373.34326421321
"27","e31","A",262.4,3043,3425.26141938571
"27","i35","A",380.25,3004,3535.40299275951
"27","e57","A",352.4,3120,3509.37462773227
"27","f6","B",262.8,3466,3860.90279307459
"27","n14","B",191.75,2783,3791.52396987191
"27","b28","B",245.4,3018,3843.91206086168
"27","o15","C",330.4,3981,3189.7705637545
"27","k37","C",395.5,3975,3294.04860274884
"27","w49","C",410.8,3606,3318.5563446323
"27","c3","D",191.1,2374,2522.7969689567
"27","i9","D",234.6,2449,2609.58576985354
"27","f32","D",432.7,3233,3004.82396428257
"27","i35","D",368.5,2658,2876.73566502793
"27","u47","D",248,2207,2636.32071081946
"27","z52","D",469.3,2605,3077.84626572681
"27","m13","E",368.6,3788,3951.41985889974
"27","m39","E",196.9,4031,4098.8658653886
"27","o41","E",270.9,4199,4035.31895519538
"27","b54","E",281.6,4602,4026.13041547826
"27","x50","G",319.2,4541,4638.9499659928
"27","a53","G",277,5558,4769.42583527396
"27","e57","G",381.6,5135,4446.01882279032
"27","q17","H",175.95,5867,4701.1617471834
"27","y51","H",281.9,5941,4991.72209661899
"27","d30","I",289.2,6281,5264.7088976281
"27","p42","I",312.25,5959,5206.6873036224
"27","x50","I",365.2,5899,5073.40125578717
"27","z26","J",229.6,5268,6492.18126624461
"27","e57","J",381.5,5544,7356.983790517
"27","f6","K",262.85,4315,6332.88101890097
"27","l38","K",242.5,5248,6274.93543887957
"27","x50","K",319.2,4478,6493.33475031157
"28","e5","A",251,3722,3414.60707966182
"28","m13","A",279.1,4384,3440.86909249002
"28","a27","A",399.5,4998,3553.39387343364
"28","e31","A",262.4,4522,3425.26141938571
"28","q43","A",341.56,5066,3499.24365908253
"28","u47","A",216.9,3961,3382.73751961051
"28","f6","B",262.8,6935,3860.90279307459
"28","y25","B",413.65,5391,4008.20462952953
"28","j36","B",496.2,6511,4088.81295965453
"28","n40","B",330.25,7203,3926.76629237115
"28","z52","B",372,7143,3967.53428489348
"28","s19","C",205.95,4174,2990.42491163706
"28","w49","C",410.8,5023,3318.5563446323
"28","a53","C",421,5548,3334.89483922128
"28","d30","D",304.3,3215,2748.64736577329
"28","z52","D",469.3,2711,3077.84626572681
"28","c55","D",355.8,2801,2851.39732545575
"28","h34","E",228.7,6381,4071.55786884611
"28","j36","E",397.9,7575,3926.25871743135
"28","q43","E",335.5,7198,3979.84422008076
"28","t46","E",254.4,7276,4049.48819868441
"28","v48","E",455.9,7085,3876.45167971234
"28","b54","E",281.6,7564,4026.13041547826
"28","d4","F",258.9,6099,5408.42987584528
"28","p16","F",285.6,7054,5360.75348018205
"28","r44","F",422.1,7472,5117.01460347675
"28","f6","G",216.3,6558,4957.10084156226
"28","c29","G",296.5,6741,4709.13485302318
"28","p42","G",333.5,6882,4594.7365790089
"28","q17","H",175.95,7183,4701.1617471834
"28","u21","H",245.5,7036,4891.89768208897
"28","a27","H",194.3,6824,4751.485318794
"28","e31","H",213.1,7148,4803.04298344137
"28","t20","I",153.1,5858,5607.3006088722
